"name","type","borough","address","city","zip","lat","lon","license_no"
"NAIL BEAUTY SHOP INC","salon","Brooklyn","9410 Avenue L","Brooklyn","11236","40.63737","-73.8973","AEB-23-01442"
"NAIL BY EVA 88 INC.","salon","Brooklyn","8016 3rd Ave","Brooklyn","11209","40.62743","-74.02944","AEB-22-01306"
"NAIL BY JADE INC.","salon","Brooklyn","16 Wilson Ave Side Right","Brooklyn","11237","40.70336","-73.93041","AEB-24-00881"
"NAIL CHIC SALON INC.","salon","Brooklyn","259 Smith St","Brooklyn","11231","40.68308","-73.99292","AEB-25-00980"
"NAIL DARK.SHOP LLC","salon","Brooklyn","501 Surf Ave Ste 1","Brooklyn","11224","40.57519","-73.9736","AEB-25-01908"
"NAIL GLOW LLC","salon","Brooklyn","1711 W 10th St","Brooklyn","11223","40.60516","-73.98301","AEB-26-00640"
"NAIL KRAZ INC","salon","Brooklyn","1345 FULTON ST","BROOKLYN","11216","40.68028","-73.94742","21NA1299334"
"NAIL LAB INC","salon","Brooklyn","7511 15th Ave","Brooklyn","11228","40.61734","-74.00333","AEB-17-00257"
"Nail Me Babe","salon","Brooklyn","919 Utica Ave","Brooklyn","11203","40.65062","-73.93028","AEB-23-00703"
"NAIL ON 5TH A INC","salon","Brooklyn","436 5th Ave","Brooklyn","11215","40.66946","-73.98606","AEB-22-00116"
"NAIL PARTY SALON INC.","salon","Brooklyn","7906 5th Ave","Brooklyn","11209","40.62633","-74.02394","AEB-25-00266"
"NAIL PERFECT LASH INC.","salon","Brooklyn","1731 Pitkin Ave","Brooklyn","11212","40.66993","-73.90917","AEB-25-02217"
"Nail Project Spa","salon","Brooklyn","68 Nevins St","Brooklyn","11217","40.68659","-73.98232","AEB-25-02021"
"NAIL STATION I INC","salon","Brooklyn","2254 65TH ST","BROOKLYN","11204","40.61299","-73.98001","21NA1431916"
"Nail Studio By Mila LLC","salon","Brooklyn","2937 Avenue V Second Office","Brooklyn","11229","40.59834","-73.94097","AEB-19-01511"
"NAIL STYLE II, INC","salon","Brooklyn","791 Grand St","Brooklyn","11211","40.71184","-73.94158","AEB-22-00679"
"NAIL TOP LAB INC","salon","Brooklyn","3072 Brighton 1st St","Brooklyn","11235","40.57676","-73.96709","AEB-25-02027"
"Nails 4703","salon","Brooklyn","4703 New Utrecht Ave","Brooklyn","11219","40.6381","-73.99456","AEB-16-01047"
"Nails and Spa Studio BONATI LLC","salon","Brooklyn","2114 Avenue X","Brooklyn","11235","40.59295","-73.94854","AEB-22-02389"
"NAILS BEAUTY LAB INC.","salon","Brooklyn","2811 Ocean Ave Ste 2","Brooklyn","11229","40.59288","-73.95018","AEB-25-00804"
"Nails By A &S Inc.","salon","Brooklyn","8416 5th Ave","Brooklyn","11209","40.62249","-74.0255","AEB-22-02027"
"Nails by Moet","salon","Brooklyn","1772 Flatbush Ave","Brooklyn","11210","40.62679","-73.94128","AEB-23-01109"
"NAILS BY TINA INC","salon","Brooklyn","8409 5th Ave","Brooklyn","11209","40.62254","-74.02548","AEB-23-00689"
"NAILS ON YOU INC","salon","Brooklyn","2601 AVENUE U","BROOKLYN","11229","40.60003","-73.94551","21NA1170501"
"Nails Yorker Inc","salon","Brooklyn","475 Driggs Ave","Brooklyn","11211","40.71893","-73.95441","AEB-23-00318"
"NAILS YORKER INC.","salon","Brooklyn","475 Driggs Ave","Brooklyn","11211","40.71893","-73.95441","AEB-23-00170"
"NAILSPREE LLC","salon","Brooklyn","9104 3rd Ave","Brooklyn","11209","40.61985","-74.03254","AEB-18-01527"
"NAMINOVA LLC","salon","Brooklyn","1664 76th St","Brooklyn","11214","40.6148","-73.99994","AEB-24-02296"
"NANA by ADAM & EVE BRAIDING CONNECTION","salon","Brooklyn","767 Nostrand Ave","Brooklyn","11216","40.67107","-73.95038","AEB-26-01084"
"NANA CONNECTION HAIR BRAIDING","salon","Brooklyn","727 NOSTRAND AVENUE","BROOKLYN","11216","40.67233","-73.95027","AEB-15-01399"
"NANDO'S HAIR SALON, INC.","salon","Brooklyn","211 CHURCH AVENUE","BROOKLYN","11218","40.64346","-73.97788","AEB-25-02282"
"NappStar Brooklyn, LLC","salon","Brooklyn","1245 Atlantic Ave","Brooklyn","11216","40.67853","-73.94934","AEB-25-01170"
"NASH B'YOND BEAUTEE LLC","salon","Brooklyn","489 Rockaway Ave","Brooklyn","11212","40.6679","-73.91011","AEB-26-01412"
"NASSAU NAIL SPA NYC INC.","salon","Brooklyn","963 Manhattan Ave","Brooklyn","11222","40.7321","-73.95458","AEB-15-01247"
"Nathalie Kalae, LLC","salon","Brooklyn","85 N 3rd St Ste 29","Brooklyn","11249","40.71687","-73.96222","AEB-22-01697"
"NATIONAL BARBER SHOP","barber","Brooklyn","107 3rd Ave","Brooklyn","11217","40.68295","-73.98232","BSO-23-00455"
"Natty Locs Hair Inc.","salon","Brooklyn","889 Rutland Rd","Brooklyn","11203","40.66067","-73.92988","AEB-22-02271"
"NATURAL BEAUTY BY MAG LLC","salon","Brooklyn","950 66th St","Brooklyn","11219","40.63","-74.00979","AEB-18-02213"
"NATURAL LOOK BEDFORD INC","salon","Brooklyn","320 BEDFORD AVE","BROOKLYN","11211","40.71347","-73.96194","21NA1383342"
"NATURAL NAILS GREENPOINT INC","salon","Brooklyn","996 Manhattan Ave","Brooklyn","11222","40.73316","-73.95474","AEB-24-00629"
"NATURAL PEACE SPA INC.","salon","Brooklyn","444 Keap St","Brooklyn","11211","40.7125","-73.95246","AEB-25-00142"
"NATURELA NAILS BEAUTY & ORGANIC INC","salon","Brooklyn","88 Suydam St","Brooklyn","11221","40.69756","-73.92966","AEB-23-01689"
"naty unisex corp","salon","Brooklyn","475 48th St","Brooklyn","11220","40.64642","-74.00942","AEB-25-00571"
"NAYELI'S BEAUTY SALON CORP","salon","Brooklyn","2126 Dorchester Rd","Brooklyn","11226","40.64224","-73.95773","AEB-25-00562"
"NBP 4606 INC DBA  Natural beauty  spa","salon","Brooklyn","4623 8th Ave # 1FL","Brooklyn","11220","40.64288","-74.00186","AEB-24-02093"
"NC Salon LLC","salon","Brooklyn","200 Wyckoff Ave","Brooklyn","11237","40.70168","-73.91497","AEB-25-00961"
"NCS Livingston","barber","Brooklyn","278 Livingston St","Brooklyn","11217","40.68866","-73.98325","BSO-19-00415"
"NEAL FARINAH SALON","salon","Brooklyn","709 Fulton St","Brooklyn","11217","40.68739","-73.97716","AEB-14-03041"
"NECTAR BEAUTY INC.","salon","Brooklyn","2631 86th St Ste 8","Brooklyn","11223","40.59635","-73.9846","AEB-25-01825"
"Neekablush Beauty Salon L.L.C.","salon","Brooklyn","1519L Rockaway Pkwy","Brooklyn","11236","40.64336","-73.90031","AEB-25-02599"
"NEGRITA'S BEAUTY SALON","salon","Brooklyn","1641 PROSPECT PLACE","BROOKLYN","11233","40.6728","-73.92199","AEB-19-01383"
"Neil Grupp LLC","salon","Brooklyn","184 Kent Ave Apt D511","Brooklyn","11249","40.71831","-73.96385","AEB-22-01623"
"Neko & Mike Corp","salon","Brooklyn","3364 Guider Ave","Brooklyn","11235","40.58337","-73.96029","AEB-25-00911"
"NELLY SALON CORP","salon","Brooklyn","465 53rd St","Brooklyn","11220","40.64375","-74.01261","AEB-20-01890"
"NENAS BEAUTY STUDIO CORP","salon","Brooklyn","295 Schenectady Ave","Brooklyn","11213","40.66777","-73.934","AEB-22-00993"
"NENE'S BARBERSHOP CORP","barber","Brooklyn","534 Wilson Ave","Brooklyn","11207","40.69131","-73.90924","BSO-25-00595"
"New 1 Hair Salon Inc","salon","Brooklyn","6417 11th Ave","Brooklyn","11219","40.6289","-74.00566","AEB-20-01688"
"NEW 5205 BEAUTY SALON INC","salon","Brooklyn","5205 7th Ave Fl 1","Brooklyn","11220","40.64115","-74.00725","AEB-25-00786"
"NEW 5TH AVE NAILS INC","salon","Brooklyn","5403 5th Ave","Brooklyn","11220","40.64273","-74.01277","AEB-16-00347"
"NEW 99 NAILS SALON INC","salon","Brooklyn","3304 Church Ave","Brooklyn","11203","40.65094","-73.94642","AEB-19-00099"
"NEW A SHENG SPA NAILS 8 INC","salon","Brooklyn","1302 Avenue U","Brooklyn","11229","40.59865","-73.9581","AEB-20-01377"
"New A&T Hair Designer inc","salon","Brooklyn","1808 72nd St","Brooklyn","11204","40.61486","-73.99387","AEB-17-01436"
"NEW A+ NAIL SPA INC","salon","Brooklyn","1510 Sheepshead Bay Rd","Brooklyn","11235","40.58729","-73.95379","AEB-14-01465"
"New Accent Nails Inc","salon","Brooklyn","595 Metropolitan Ave","Brooklyn","11211","40.71407","-73.94898","AEB-22-01128"
"NEW ALI NAIL SALON INC.","salon","Brooklyn","796 Nostrand Ave","Brooklyn","11216","40.6714","-73.95036","AEB-22-02135"
"New Amy Unique Nail Salon LLC","salon","Brooklyn","839 Franklin Ave","Brooklyn","11225","40.6696","-73.95835","AEB-15-02349"
"NEW ANNA HEALTHY & BEAUTY INC.","salon","Brooklyn","296 Kings Hwy","Brooklyn","11223","40.6051","-73.97954","AEB-23-02707"
"NEW ANNIE NAIL INC.","salon","Brooklyn","1858 Nostrand Ave","Brooklyn","11226","40.64039","-73.94844","AEB-25-01840"
"NEW ANNS NAIL 599 INC.","salon","Brooklyn","2097 Nostrand Ave","Brooklyn","11210","40.63438","-73.94781","AEB-26-00933"
"NEW ANYTIME HAIR & NAILS SPA INC","salon","Brooklyn","1111 Pennsylvania Ave","Brooklyn","11207","40.65396","-73.88707","AEB-21-01900"
"NEW ASIA BARBER SHOP","barber","Brooklyn","4 Bay 32nd St","Brooklyn","11214","40.60087","-73.99249","BSO-14-00532"
"new asia barber shop inc","salon","Brooklyn","4 Bay 32nd St","Brooklyn","11214","40.60087","-73.99249","AEB-25-01079"
"NEW AURORA SPA INC","salon","Brooklyn","8521 18th Ave # 2FL","Brooklyn","11214","40.60742","-74.00243","AEB-25-00447"
"NEW BEAUTIFUL Q INC","salon","Brooklyn","1721 Sheepshead Bay Rd","Brooklyn","11235","40.58537","-73.95151","AEB-19-01352"
"NEW BEAUTY SKIN CARE INC.","salon","Brooklyn","1770 63rd St","Brooklyn","11204","40.6206","-73.98948","AEB-23-01103"
"NEW BIG APPLE BEAUTY SALON INC.","salon","Brooklyn","1159 Broadway","Brooklyn","11221","40.69302","-73.92824","AEB-25-02790"
"NEW BLOOMING NAILS","salon","Brooklyn","1690 E 16th St","Brooklyn","11229","40.60851","-73.95729","AEB-25-00637"
"NEW CANAAN BEAUTY NAILS INC.","salon","Brooklyn","7001 13th Ave","Brooklyn","11228","40.62305","-74.00457","AEB-26-00596"
"NEW CLASSIC THREADING SALON INC","salon","Brooklyn","661A Nostrand Ave","Brooklyn","11216","40.67443","-73.95008","AEB-24-01410"
"NEW CORAL NAILS & SPA INC.","salon","Brooklyn","1342 Saint Johns Pl","Brooklyn","11213","40.67074","-73.93386","AEB-25-01665"
"NEW COYLE NAIL SALON INC","salon","Brooklyn","3051 AVENUE U","BROOKLYN","11229","40.60098","-73.93689","21NE1582923"
"NEW CREATIVE NAIL SALON INC","salon","Brooklyn","579 Sutter Ave","Brooklyn","11207","40.66903","-73.89753","AEB-20-00333"
"New D&D Nail Salon","salon","Brooklyn","3109 Church Ave","Brooklyn","11226","40.65086","-73.94819","AEB-14-02116"
"New DNA 1 Inc","barber","Brooklyn","546 86th St","Brooklyn","11209","40.62066","-74.02483","BSO-22-00312"
"New DNA 1, Inc.","salon","Brooklyn","546 86th St","Brooklyn","11209","40.62066","-74.02483","AEB-23-01329"
"NEW EMPRESS BEAUTY SALON INC","salon","Brooklyn","6921 18th Ave","Brooklyn","11204","40.61639","-73.99295","AEB-20-02116"
"NEW EYEBROW THREADING GALAXY INC","salon","Brooklyn","413 Knickerbocker Ave","Brooklyn","11237","40.69971","-73.91994","AEB-18-00122"
"NEW FAMOUS NAIL SALON LLC","salon","Brooklyn","889 Utica Ave","Brooklyn","11203","40.65122","-73.93014","21NE1329166"
"New Five Stars Modern Nail Spa Inc","salon","Brooklyn","3008 Avenue D","Brooklyn","11226","40.64098","-73.94808","AEB-19-01107"
"NEW FLATLANDS NAIL SPA INC.","salon","Brooklyn","8215 Flatlands Ave Store 3","Brooklyn","11236","40.63676","-73.91132","AEB-22-01690"
"NEW GALVANIZED NAILS INC.","salon","Brooklyn","2367 86th St","Brooklyn","11214","40.59956","-73.98993","AEB-23-02172"
"NEW GRACE NAIL SALON INC","salon","Brooklyn","1234 Flatbush Ave","Brooklyn","11226","40.64016","-73.9553","AEB-23-01205"
"NEW GRAND NAIL SPA INC","salon","Brooklyn","2012 Cropsey Ave","Brooklyn","11214","40.59992","-74.00241","AEB-15-02126"
"NEW GREEN BEAUTY CENTER INC.","salon","Brooklyn","1273 70th St","Brooklyn","11228","40.62337","-74.00486","AEB-24-00717"
"NEW GREEN LEAF NAIL SALON INC","salon","Brooklyn","3165 Fulton St # 1FL","Brooklyn","11208","40.68194","-73.87823","AEB-19-00202"
"NEW HAIR CULTURE INC.","salon","Brooklyn","7910 5th Ave","Brooklyn","11209","40.62627","-74.02396","AEB-23-00230"
"NEW HAIR INC","salon","Brooklyn","2246 86th St","Brooklyn","11214","40.60117","-73.99261","AEB-16-00255"
"New Hands & Feet Love Nail SPA Inc","salon","Brooklyn","295 Kings Hwy","Brooklyn","11223","40.60511","-73.97962","AEB-21-01673"
"NEW HAPPY LUCKY NAILS INC","salon","Brooklyn","1482 Fulton St","Brooklyn","11216","40.67996","-73.94166","AEB-17-01556"
"NEW IMAGE SPA, LLC","salon","Brooklyn","5212 4th Ave","Brooklyn","11220","40.64514","-74.01406","AEB-26-00670"
"NEW IRIS NAIL SALON INC","salon","Brooklyn","93 Montague St","Brooklyn","11201","40.69515","-73.99562","AEB-22-00230"
"NEW JIN & HONG DIAMOND NAIL INC","salon","Brooklyn","96 Rockaway Ave","Brooklyn","11233","40.68009","-73.91119","AEB-15-02251"
"NEW JZ NAIL SALON INC.","salon","Brooklyn","310 Court St","Brooklyn","11231","40.68351","-73.99533","AEB-23-01517"
"NEW L A BEAUTY SPA INC","salon","Brooklyn","8307 5th Ave","Brooklyn","11209","40.62333","-74.02516","AEB-16-01699"
"NEW L&T NAIL SPA INC","salon","Brooklyn","160 Atlantic Ave","Brooklyn","11201","40.69017","-73.99414","AEB-24-02687"
"NEW LA MUSE NAIL SALON INC","salon","Brooklyn","9313 Avenue L","Brooklyn","11236","40.63699","-73.89789","AEB-24-00499"
"NEW LADY NAILS SALON INC.","salon","Brooklyn","5915 18th Ave","Brooklyn","11204","40.62228","-73.987","AEB-18-01285"
"NEW LI & U NAIL INC","salon","Brooklyn","6815 11th Ave","Brooklyn","11219","40.62645","-74.0082","AEB-15-01760"
"NEW LIGHT HAIR SALON INC","salon","Brooklyn","2346 86th St","Brooklyn","11214","40.59986","-73.99042","AEB-16-02783"
"NEW LIN LIN NAIL SALON INC","salon","Brooklyn","2178 CLARENDON RD","BROOKLYN","11226","40.64273","-73.95703","21NE1364205"
"NEW LISA NAILS INC.","salon","Brooklyn","2907 Fort Hamilton Pkwy","Brooklyn","11218","40.64874","-73.97768","AEB-21-00028"
"NEW LJ'S NAIL 3 LLC","salon","Brooklyn","7723 18th Ave","Brooklyn","11214","40.61175","-73.99766","AEB-24-00004"
"NEW LONG HAIR GIRL SALON INC","salon","Brooklyn","6901 20th Ave","Brooklyn","11204","40.61416","-73.98831","AEB-23-00921"
"NEW LOOK HAIR SALON NY INC.","salon","Brooklyn","8413 20th Ave","Brooklyn","11214","40.60545","-73.99736","AEB-26-01431"
"NEW LOOK SPA INC","salon","Brooklyn","2173 68th St","Brooklyn","11204","40.61233","-73.98355","AEB-24-01997"
"NEW MELODY SPA INC","salon","Brooklyn","245 24th St","Brooklyn","11232","40.66121","-73.99773","AEB-20-02230"
"NEW MIMIS SPA INC","salon","Brooklyn","9114 3rd Ave","Brooklyn","11209","40.61964","-74.03262","AEB-15-03100"
"NEW MINI NAIL & SPA INC","salon","Brooklyn","6905 18th Ave","Brooklyn","11204","40.61665","-73.99268","AEB-18-00354"
"NEW NAIL PARTY SALON INC.","salon","Brooklyn","7906 5th Ave","Brooklyn","11209","40.62633","-74.02394","AEB-25-02824"
"NEW NAILPRO BEAUTY SALON INC","salon","Brooklyn","3509 Quentin Rd","Brooklyn","11234","40.61429","-73.93732","AEB-25-00331"
"NEW NATURAL HOUSE SALON INC","salon","Brooklyn","1227 Avenue U","Brooklyn","11229","40.59854","-73.95903","AEB-24-00458"
"NEW NO.1 NAIL AND SPA INC","salon","Brooklyn","826 Broadway","Brooklyn","11206","40.69931","-73.93937","AEB-15-02629"
"NEW ORCHID NAILS SALON INC","salon","Brooklyn","622 Nostrand Ave","Brooklyn","11216","40.67722","-73.9498","AEB-22-00397"
"NEW PARKSIDE NAIL CORP","salon","Brooklyn","214 PARKSIDE AVE","BROOKLYN","11226","40.65532","-73.96078","21NE1357592"
"NEW PERFECT NAILS 168 INC.","salon","Brooklyn","1102 Liberty Ave","Brooklyn","11208","40.67846","-73.86862","AEB-22-01616"
"NEW PINK ROSE NAIL SPA INC","salon","Brooklyn","1638 Broadway","Brooklyn","11207","40.6848","-73.91383","AEB-22-01900"
"NEW PINKISH NAIL & SPA INC","salon","Brooklyn","1911 Avenue M","Brooklyn","11230","40.61848","-73.95579","AEB-19-01967"
"NEW PINKISH NAIL BEAUTY INC.","salon","Brooklyn","1911 Avenue M","Brooklyn","11230","40.61848","-73.95579","AEB-24-01471"
"NEW PURITY NAIL BOUTIQUE INC","salon","Brooklyn","479 Myrtle Ave","Brooklyn","11205","40.69342","-73.96613","AEB-25-03350"
"NEW QUEENS BLING NAILS SPA INC","salon","Brooklyn","8215 Flatlands Ave","Brooklyn","11236","40.63676","-73.91132","AEB-23-01685"
"NEW RED NAIL & HAIR SPA INC","salon","Brooklyn","3903 5th Ave","Brooklyn","11232","40.65113","-74.00403","AEB-16-00283"
"NEW SELENA HAIR SALON INC","salon","Brooklyn","215 Avenue U","Brooklyn","11223","40.59667","-73.9761","AEB-20-02216"
"NEW SEVEN COLOR NAILS INC.","salon","Brooklyn","1801 Nostrand Ave","Brooklyn","11226","40.64188","-73.9486","AEB-23-01620"
"New Shirly Nail Salon, Inc","salon","Brooklyn","512 5th Ave","Brooklyn","11215","40.66695","-73.98815","AEB-22-01642"
"NEW SI PO HAIR SALON INC","salon","Brooklyn","6702 11th Ave","Brooklyn","11219","40.62739","-74.00721","AEB-15-00741"
"NEW SISTER NAIL INC","salon","Brooklyn","2024 Bath Ave","Brooklyn","11214","40.60103","-74.00094","AEB-21-01567"
"NEW SOOK NAILS INC","salon","Brooklyn","2916 AVENUE T","BROOKLYN","11229","40.60263","-73.94265","21NE1434914"
"NEW STARRY NAIL SPA INC.","salon","Brooklyn","163 Remsen St","Brooklyn","11201","40.69335","-73.99181","AEB-24-00185"
"NEW STYLE BEAUTY HAIR SALON INC","salon","Brooklyn","6314 Bay Pkwy","Brooklyn","11204","40.6147","-73.98053","AEB-19-00755"
"NEW SUNSHINE BEAUTY SPA INC.","salon","Brooklyn","6816 11th Ave","Brooklyn","11219","40.62649","-74.00816","AEB-25-02624"
"NEW TOP WAY NAIL SPA INC","salon","Brooklyn","4014 Avenue U","Brooklyn","11234","40.60849","-73.92438","AEB-23-01154"
"New Trendy Hair Salon Inc","salon","Brooklyn","1973 71st St","Brooklyn","11204","40.61327","-73.98963","AEB-22-01283"
"NEW TRENDY MODERN SALON INC","salon","Brooklyn","8904 3rd Ave","Brooklyn","11209","40.62122","-74.03198","AEB-15-01769"
"NEW U HAIR SALON INC","salon","Brooklyn","6710 Bay Pkwy","Brooklyn","11204","40.61248","-73.98282","AEB-24-01601"
"NEW UNIQUE NAIL SALON INC.","salon","Brooklyn","2198 Flatbush Ave","Brooklyn","11234","40.61641","-73.93005","AEB-24-01493"
"NEW VICTORIA HAIR & NAILS","salon","Brooklyn","2221 Avenue U","Brooklyn","11229","40.59967","-73.94874","AEB-14-03264"
"NEW VIOLET NAIL BEAUTY SALON INC.","salon","Brooklyn","700 Flatbush Ave","Brooklyn","11225","40.6563","-73.96003","AEB-14-02854"
"New Ying Zi Hair Salon, Inc.","salon","Brooklyn","812 59th St Bsmt","Brooklyn","11220","40.63584","-74.0086","AEB-22-00720"
"NEW YORK CANAAN BEAUTY SPA CORP","salon","Brooklyn","7001 13th Ave","Brooklyn","11228","40.62305","-74.00457","AEB-18-01688"
"NEW YORK STYLE BARBER SHOP","barber","Brooklyn","7 Bay 25th St","Brooklyn","11214","40.60388","-73.99779","18NE4033917"
"NEWKIRK BARBERSHOP INC","barber","Brooklyn","7 Newkirk Plz","Brooklyn","11226","40.63536","-73.96277","BSO-20-00388"
"Niche Salon LLC","salon","Brooklyn","85 N 3rd St","Brooklyn","11249","40.71687","-73.96222","AEB-24-00477"
"Niche Salon Suites LLC","salon","Brooklyn","809 Stanley Ave","Brooklyn","11207","40.6613","-73.87933","AEB-25-00991"
"Nicki Spice Inc  DBA: Studio Nicki Spice","salon","Brooklyn","914-16 Bedford Ave","Brooklyn","11205","40.6934","-73.95589","AEB-18-01782"
"NICKOS UNISEX SALON","barber","Brooklyn","607A Vanderbilt Ave","Brooklyn","11238","40.6792","-73.96833","18NI4063507"
"NICOL UNISEX","salon","Brooklyn","705 5TH AVE","BROOKLYN","11215","40.66096","-73.99384","21NI1170322"
"NIDIA BEAUTY SALON UNISEX","salon","Brooklyn","263 S 2nd St","Brooklyn","11211","40.71145","-73.95716","AEB-16-02940"
"NIGELS BEAUTY & BARBER SHOP","barber","Brooklyn","1088 RUTLAND RD","BROOKLYN","11212","40.6642","-73.92405","18NI4058401"
"NIKI'S THREADING SALON INC.","salon","Brooklyn","1149 Elton St Ste A","Brooklyn","11239","40.65649","-73.87405","AEB-24-02229"
"Nilijah Will LLC","salon","Brooklyn","2002 Fulton St","Brooklyn","11233","40.67868","-73.91818","AEB-25-01204"
"NINAS BEAUTY WORLD","salon","Brooklyn","1179 49TH ST","BROOKLYN","11219","40.63652","-73.99462","21NI1380079"
"NINA'S SALON INC","salon","Brooklyn","2102 E 8th St","Brooklyn","11223","40.59787","-73.96298","AEB-14-02958"
"Nineteen Nail Studio","salon","Brooklyn","5704 8th Ave","Brooklyn","11220","40.63706","-74.00791","AEB-24-01211"
"Nior Dream Suites","salon","Brooklyn","1647 Ralph Ave","Brooklyn","11236","40.63661","-73.9191","AEB-23-00980"
"Nios Barclays Center LLC","salon","Brooklyn","567 Pacific St","Brooklyn","11217","40.68388","-73.97906","AEB-26-01100"
"Nios Spa","salon","Brooklyn","567 Pacific St Ste A","Brooklyn","11217","40.68388","-73.97906","AEB-24-02881"
"Nison Gavrailov","barber","Brooklyn","8018 18th Ave","Brooklyn","11214","40.61018","-73.99925","BSO-26-00295"
"NK NAIL STUDIO INC","salon","Brooklyn","2104 Avenue X Fl 2","Brooklyn","11235","40.59291","-73.94891","AEB-23-00712"
"NOBLE FOOT 7712 INC.","salon","Brooklyn","7210 3rd Ave Ste A","Brooklyn","11209","40.63319","-74.02708","AEB-25-00701"
"NOBLE LASH & FOOT SPA INC.","salon","Brooklyn","689 Manhattan Ave","Brooklyn","11222","40.72516","-73.95157","AEB-24-01530"
"NOBOA BARBER SHOP CORP","barber","Brooklyn","4917 5th Ave","Brooklyn","11220","40.64531","-74.01009","BSO-24-00366"
"NOEL NEW YORK SALON & BOUTIQUE","salon","Brooklyn","426 Bainbridge St","Brooklyn","11233","40.68227","-73.91969","21NO1414319"
"NOOK AESTHETICS INC","salon","Brooklyn","811 57th St","Brooklyn","11220","40.63695","-74.00741","AEB-26-01246"
